再见，嘴唇 さよならくちびる,7.2,,,,,,,
双峰 第三季 Twin Peaks Season 3,8.9,,,,,,,
年轻姑娘 Young and Innocent,6.8,,,,,,,
姐妹情仇 Sisters,7.1,,,,,,,
无法无天飞车党 無法無天飛車黨,7.2,,,,,,,
曾经 Once,8.3,,,,,,,
宠爱,5.9,,,,,,,
漫长的告别 長いお別れ,7.6,,,,,,,
大西洋 Atlantique,6.4,,,,,,,
人生七年4 28 Up,9.4,,,,,,,
阴谋破坏 Sabotage,7.2,,,,,,,
只有芸知道,6.3,,,,,,,
行骗天下JP：浪漫篇 コンフィデンスマンJP,8.1,,,,,,,
第一滴血5：最后的血 Rambo: Last Blood,7.6,,,,,,,
间谍 Secret Agent,6.3,,,,,,,
两只老虎,5.8,,,,,,,
雪人奇缘 Abominable,7.1,,,,,,,
终结者：黑暗命运 Terminator: Dark Fate,6.8,,,,,,,
三十九级台阶 The 39 Steps,7.8,,,,,,,
伊凡雷帝2 Иван Грозный 2: Боярский заговор,8.2,,,,,,,
妹妹,6.8,,,,,,,
勿忘我 Mémorable,8.4,,,,,,,
发之爱 Hair Love,6.6,,,,,,,
女儿 Dcera,8.1,,,,,,,
正义仍缺席 부재의 기억,7.8,,,,,,,
春分兄弟,6.8,,,,,,,
香港奇案之二：凶杀 香港奇案之二：兇殺,6.6,,,,,,,
神圣车行 Holy Motors,7.9,,,,,,,
犯罪现场 犯罪現場,6.2,,,,,,,
骡子 The Mule,7.9,,,,,,,
航海王：狂热行动 ONE PIECE STAMPEDE,7.5,,,,,,,
维也纳的华尔兹 Waltzes from Vienna,6.4,,,,,,,
大约在冬季,5.0,,,,,,,
极速车王 Ford v Ferrari,8.5,,,,,,,
女孩 Girl,8.1,,,,,,,
无主之作 Werk ohne Autor,8.6,,,,,,,
擒凶记 The Man Who Knew Too Much,6.9,,,,,,,
小戏骨：黄飞鸿,6.1,,,,,,,
我在雨中等你 The Art of Racing in the Rain,8.3,,,,,,,
沉睡魔咒2 Maleficent: Mistress of Evil,5.9,,,,,,,
人生七年3 21 Up,9.4,,,,,,,
十七号 Number Seventeen,6.0,,,,,,,
亚历山大·涅夫斯基 Александр Невский,7.1,,,,,,,
飞龙斩 飛龍斬,5.6,,,,,,,
影像之书 Le livre d'image,7.7,,,,,,,
少年的你,8.2,,,,,,,
82年生的金智英 82년생 김지영,8.6,,,,,,,
人生七年2 7 Plus Seven,9.4,,,,,,,
人生七年1 Seven Up!,9.3,,,,,,,
美国工厂 American Factory,8.3,,,,,,,
奇怪的富翁 Rich and Strange,6.2,,,,,,,
中国机长,6.6,,,,,,,
阳光姐妹淘 SUNNY 強い気持ち・強い愛,8.3,,,,,,,
气球 Ballon,8.4,,,,,,,
面子游戏 The Skin Game,6.1,,,,,,,
小小的愿望,5.0,,,,,,,
摇摆狂潮 스윙키즈,8.2,,,,,,,
燃烧女子的肖像 Portrait de la jeune fille en feu,8.7,,,,,,,
我和吸铁石和一个死去的朋友,7.9,,,,,,,
兔耳袋狸 Bilby,8.5,,,,,,,
灵魂 Anima,8.3,,,,,,,
小野猫与斗牛犬 Kitbull,8.3,,,,,,,
大唐漠北的最后一次转账,8.1,,,,,,,
舍与得 Lost & Found,8.6,,,,,,,
绝杀慕尼黑 Движение вверх,8.1,,,,,,,
玛丽 Mary,5.5,,,,,,,
伊凡雷帝 Иван Грозный,8.0,,,,,,,
江湖子弟,7.0,,,,,,,
忧郁症 Melancholia,7.1,,,,,,,
我和我的祖国,7.6,,,,,,,
舞女大盗 Hustlers,6.3,,,,,,,
谋杀 Murder!,7.0,,,,,,,
蝴蝶,7.7,,,,,,,
双子杀手 Gemini Man,6.8,,,,,,,
婚姻故事 Marriage Story,8.6,,,,,,,
爱尔斯特的呼声 Elstree Calling,,,,,,,,
唐顿庄园 Downton Abbey,8.0,,,,,,,
朱诺和孔雀 Juno and the Paycock,5.7,,,,,,,
卖花女 Pygmalion,8.3,,,,,,,
死囚,6.5,,,,,,,
鲸骑士 Whale Rider,8.0,,,,,,,
纪念品 The Souvenir,6.4,,,,,,,
孟克斯人 The Manxman,6.8,,,,,,,
龙之家族 龍之家族,6.6,,,,,,,
利刃出鞘 Knives Out,8.1,,,,,,,
平原上的夏洛克,7.8,,,,,,,
攀登者,6.0,,,,,,,
小丑回魂2 It: Chapter Two,6.4,,,,,,,
讹诈 Blackmail,7.5,,,,,,,
伊莎贝拉,7.6,,,,,,,
香槟 Champagne,6.3,,,,,,,
不速之客 The Harder They Come,7.4,,,,,,,
好莱坞往事 Once Upon a Time... in Hollywood,7.3,,,,,,,
瀛台泣血,7.4,,,,,,,
乱世忠魂 From Here to Eternity,7.5,,,,,,,
权力的游戏 第三季 Game of Thrones Season 3,9.5,,,,,,,
非自然死亡 アンナチュラル,9.4,,,,,,,
天气之子 天気の子,7.0,,,,,,,
恋之风景 戀之風景,6.8,,,,,,,
水性杨花 Easy Virtue,7.1,,,,,,,
忘不了,7.8,,,,,,,
农家妇 The Farmer's Wife,6.2,,,,,,,
杀手 The Killing,8.6,,,,,,,
叶问之九龙城寨,3.8,,,,,,,
下坡路 Downhill,6.2,,,,,,,
卖艺春秋 Luci del varietà,7.3,,,,,,,
酒帘,5.9,,,,,,,
末路狂花 Thelma & Louise,8.9,,,,,,,
决胜时刻,6.4,,,,,,,
拳击场 The Ring,6.5,,,,,,,
诛仙1 诛仙 Ⅰ,4.5,,,,,,,
愤怒的小鸟2 The Angry Birds Movie 2,6.9,,,,,,,
房客 The Lodger,7.7,,,,,,,
甘地传 Gandhi,8.5,,,,,,,
罗小黑战记,8.0,,,,,,,
假面 Persona,8.8,,,,,,,
犬夜叉,9.1,,,,,,,
狮子王 The Lion King,7.2,,,,,,,
欢乐园 The Pleasure Garden,6.5,,,,,,,
犯罪元素 Forbrydelsens element,7.2,,,,,,,
李小龙与我,4.3,,,,,,,
双峰：遗失的碎片 Twin Peaks: The Missing Pieces,7.9,,,,,,,
旺角黑夜,7.4,,,,,,,
斩、 斬、,5.5,,,,,,,
白影 The White Shadow,7.0,,,,,,,
美丽心灵 A Beautiful Mind,9.1,,,,,,,
异度空间 異度空間,7.5,,,,,,,
安娜 Anna,7.8,,,,,,,
劫匪 The Highwaymen,7.4,,,,,,,
沉默的证人,5.3,,,,,,,
名侦探柯南：绀青之拳 名探偵コナン 紺青の拳,5.8,,,,,,,
快球时刻 Fastball,,,,,,,,
W.C.费尔得斯-六短片 W.C. Fields: 6 Short Films,6.4,,,,,,,
蛇王子,6.4,,,,,,,
双峰：与火同行 Twin Peaks: Fire Walk with Me,7.9,,,,,,,
大丈夫,7.5,,,,,,,
灵欲春宵 Who's Afraid of Virginia Woolf?,7.9,,,,,,,
公主新娘 The Princess Bride,7.0,,,,,,,
哆啦A梦：大雄的月球探险记 映画ドラえもん のび太の月面探査記,7.2,,,,,,,
"麦克法兰 McFarland, USA",8.4,,,,,,,
烈火英雄,6.4,,,,,,,
人尽皆知 Todos lo saben,5.8,,,,,,,
选秀日 Draft Day,8.1,,,,,,,
银河补习班,6.2,,,,,,,
速度与激情：特别行动 Fast & Furious Presents: Hobbs & Shaw,6.3,,,,,,,
三日刺杀 3 Days to Kill,6.5,,,,,,,
银行妙探 The Bank Dick,6.6,,,,,,,
八部半 8½,8.6,,,,,,,
我们与恶的距离 我們與惡的距離,9.4,,,,,,,
双峰  第二季 Twin Peaks Season 2,8.3,,,,,,,
毒后秘史,6.6,,,,,,,
革命往事 Giù la testa,9.2,,,,,,,
见鬼,7.3,,,,,,,
丧尸未逝 The Dead Don't Die,5.7,,,,,,,
黑白祖孙情 Black or White,6.7,,,,,,,
玩具总动员4 Toy Story 4,8.5,,,,,,,
使徒行者2：谍影行动,6.2,,,,,,,
爱宠大机密2 The Secret Life of Pets 2,6.8,,,,,,,
合伙人 The Company Men,7.1,,,,,,,
地久天长,8.0,,,,,,,
X战警：黑凤凰 Dark Phoenix,5.7,,,,,,,
新女儿 The New Daughter,5.1,,,,,,,
上帝创造女人 Et Dieu... créa la femme,7.1,,,,,,,
狐天狐地,5.7,,,,,,,
犬夜叉：红莲之蓬莱岛 映画犬夜叉 紅蓮の蓬莱島,8.0,,,,,,,
游园惊梦 遊園驚夢,7.6,,,,,,,
江湖浪子 The Hustler,7.7,,,,,,,
不要碰我 Nu mă atinge-mă,6.5,,,,,,,
关键一票 Swing Vote,7.3,,,,,,,
瘦身男女,6.9,,,,,,,
菊与断头台 菊とギロチン,6.9,,,,,,,
布鲁克斯先生 Mr. Brooks,7.6,,,,,,,
上海堡垒,2.9,,,,,,,
同义词 מילים נרדפות,6.9,,,,,,,
惊涛大冒险 The Guardian,7.5,,,,,,,
五至七时的克莱奥 Cléo de 5 à 7,8.7,,,,,,,
蔡李佛小子,6.5,,,,,,,
大路 La strada,8.9,,,,,,,
突然死亡 Sudden Death,6.6,,,,,,,
扫毒2天地对决 掃毒2：天地對決,6.0,,,,,,,
铃木家的谎言 鈴木家の嘘,6.5,,,,,,,
愤怒之上 The Upside of Anger,7.0,,,,,,,
三更,7.4,,,,,,,
黑衣人：全球追缉 Men in Black International,5.5,,,,,,,
天地无限 Open Range,7.9,,,,,,,
流星语 流星語,8.6,,,,,,,
哥斯拉2：怪兽之王 Godzilla: King of the Monsters,6.2,,,,,,,
驱魔人 The Exorcist,7.6,,,,,,,
蜻蜓 Dragonfly,6.7,,,,,,,
百万法郎 Le million,7.4,,,,,,,
方世玉与胡惠乾 方世玉與胡惠乾,5.7,,,,,,,
超越马赫极速 Landspeed,,,,,,,,
公元2000 AD,5.5,,,,,,,
疾速追杀3 John Wick: Chapter 3 - Parabellum,7.9,,,,,,,
惊天骇地 3000 Miles to Graceland,6.8,,,,,,,
黄飞鸿之王者无敌,,,,,,,,
一条狗的使命2 A Dog's Journey,6.9,,,,,,,
惊爆十三天 Thirteen Days,7.9,,,,,,,
寄生虫 기생충,8.8,,,,,,,
蜜桃成熟时 蜜桃成熟時,7.4,,,,,,,
阿拉丁 Aladdin,7.4,,,,,,,
棒球之爱 For Love of the Game,7.9,,,,,,,
魔笛 Trollflöjten,7.9,,,,,,,
俏探女娇娃 俏探女嬌娃,5.3,,,,,,,
穿越时空的思念 犬夜叉 時代を越える想い,8.5,,,,,,,
追龙Ⅱ 追龍2：賊王,5.4,,,,,,,
邮差 The Postman,7.5,,,,,,,
最好的我们,5.1,,,,,,,
球爱的天空 Tin Cup,7.3,,,,,,,
复仇者联盟4：终局之战 Avengers: Endgame,8.5,,,,,,,
未来水世界 Waterworld,7.5,,,,,,,
玛嘉烈与大卫 前度,8.2,,,,,,,
打，打个大西瓜,8.8,,,,,,,
基督最后的诱惑 The Last Temptation of Christ,7.8,,,,,,,
哪吒之魔童降世,8.4,,,,,,,
窈窕淑女 My Fair Lady,8.2,,,,,,,
多情剑客无情剑 多情劍客無情劍,7.4,,,,,,,
榴莲飘飘 榴槤飄飄,7.7,,,,,,,
树屋上的童真 The War,8.4,,,,,,,
爆裂刑警,7.6,,,,,,,
欢乐满人间2 Mary Poppins Returns,6.7,,,,,,,
双虎屠龙 The Man Who Shot Liberty Valance,8.2,,,,,,,
义海倾情 Wyatt Earp,7.1,,,,,,,
我不是黄飞鸿,,,,,,,,
夜以继日 寝ても覚めても,7.6,,,,,,,
巡弋悍将 Passenger 57,6.2,,,,,,,
心动 心動,8.2,,,,,,,
登月第一人 First Man,7.7,,,,,,,
复仇 Revenge,6.5,,,,,,,
梦幻之地 Field of Dreams,7.6,,,,,,,
神探蒲松龄,3.8,,,,,,,
保罗·桑切斯回来了！ Paul Sanchez est revenu!,6.7,,,,,,,
百万金臂 Bull Durham,6.9,,,,,,,
新喜剧之王,5.7,,,,,,,
雷霆沙赞！ Shazam!,6.2,,,,,,,
谍海军魂 No Way Out,7.1,,,,,,,
蜘蛛侠：英雄远征 Spider-Man: Far from Home,7.6,,,,,,,
奥菲斯 Orphée,8.3,,,,,,,
猩猩王,5.4,,,,,,,
搜索者 The Searchers,7.9,,,,,,,
日落黄沙 The Wild Bunch,8.3,,,,,,,
疯狂的外星人,6.4,,,,,,,
奎迪：英雄再起 Creed II,7.0,,,,,,,
毕业派对 Fandango,8.1,,,,,,,
流浪地球,7.9,,,,,,,
小飞象 Dumbo,6.5,,,,,,,
西瓦拉多大决战 Silverado,7.7,,,,,,,
黄飞鸿之狮魂觉醒,,,,,,,,
绿毛怪格林奇 The Grinch,6.2,,,,,,,
冲线 American Flyers,7.7,,,,,,,
诗人之血 Le Sang d'un Poète,8.3,,,,,,,
三少爷的剑 三少爺的劍,7.4,,,,,,,
地下特警 Death Warrant,5.7,,,,,,,
反贪风暴4 P風暴,5.9,,,,,,,
大侦探皮卡丘 Pokémon Detective Pikachu,6.4,,,,,,,
遗嘱 Testament,7.1,,,,,,,
血战台儿庄,8.6,,,,,,,
胡桃夹子和四个王国 The Nutcracker And The Four Realms,5.9,,,,,,,
夜迷情 Night Shift,6.9,,,,,,,
下一任：前任,2.8,,,,,,,
日日是好日,8.2,,,,,,,
手机,7.4,,,,,,,
灵魂狂欢节 Carnival of Souls,7.6,,,,,,,
香港奇案之三：老爷车纵火谋杀案 香港奇案之三：老爺車縱火謀殺案,5.6,,,,,,,
宇宙战争 ダロス,7.7,,,,,,,
地球最后的夜晚,6.9,,,,,,,
舞者 Dancer,8.9,,,,,,,
小猪佩奇过大年,3.8,,,,,,,
惊奇队长 Captain Marvel,6.8,,,,,,,
庐山恋,7.6,,,,,,,
反叛的童谣 Revolting Rhymes,8.7,,,,,,,
大腕,7.9,,,,,,,
万世魔星 Life of Brian,8.0,,,,,,,
香港奇案之五：奸魔 香港奇案之五：姦魔,6.2,,,,,,,
我的甜蜜家园 Vesničko má středisková,8.2,,,,,,,
老师·好,6.6,,,,,,,
我们 Us,6.4,,,,,,,
四个春天,8.8,,,,,,,
阿尔法围棋 AlphaGo,8.9,,,,,,,
比悲伤更悲伤的故事 比悲傷更悲傷的故事,4.8,,,,,,,
你的鸟儿会唱歌 きみの鳥はうたえる,7.7,,,,,,,
一声叹息,7.6,,,,,,,
秋日奏鸣曲 Höstsonaten,9.0,,,,,,,
绝不低头 絕不低頭,7.1,,,,,,,
何以为家 كفرناحوم,9.1,,,,,,,
最后的广播 The Last Broadcast,6.4,,,,,,,
无双 無雙,8.0,,,,,,,
大法官金斯伯格 RBG,9.4,,,,,,,
金银岛 L'Île au trésor,7.8,,,,,,,
熊出没·原始时代,6.6,,,,,,,
升级 Upgrade,8.2,,,,,,,
乐高大电影2 The Lego Movie 2: The Second Part,6.6,,,,,,,
李茶的姑妈,4.6,,,,,,,
爱在记忆消逝前 The Leisure Seeker,8.1,,,,,,,
人格四重奏 페르소나,7.3,,,,,,,
满洲候选人 The Manchurian Candidate,7.3,,,,,,,
我是你爸爸,7.8,,,,,,,
午夜守门人 Il portiere di notte,7.3,,,,,,,
金玉良缘红楼梦 金玉良緣紅樓夢,7.4,,,,,,,
龙子太郎 龍の子太郎,8.7,,,,,,,
风中有朵雨做的云,7.2,,,,,,,
"季节与城堡 O saisons, ô châteaux",7.6,,,,,,,
祈祷落幕时 祈りの幕が下りる時,7.9,,,,,,,
海市蜃楼 Durante la tormenta,7.6,,,,,,,
赛尔号大电影6：圣者无敌,4.9,,,,,,,
花牌情缘：结 ちはやふる 結び,7.9,,,,,,,
教诲师 教誨師,6.7,,,,,,,
战地军魂 Stalag 17,8.5,,,,,,,
廉政风云 廉政風雲 煙幕,5.4,,,,,,,
天上再见 Au revoir là-haut,8.0,,,,,,,
副总统 Vice,6.9,,,,,,,
永失我爱,6.9,,,,,,,
偷窥狂 Peeping Tom,7.9,,,,,,,
洪熙官,6.6,,,,,,,
洛丽塔 Lolita,7.8,,,,,,,
沉默的教室 Das schweigende Klassenzimmer,8.4,,,,,,,
新大头儿子和小头爸爸3：俄罗斯奇遇记,4.7,,,,,,,
飞驰人生,6.9,,,,,,,
潜行者 Сталкер,8.8,,,,,,,
调音师 Andhadhun,8.2,,,,,,,
密室逃生 Escape Room,7.1,,,,,,,
邪不压正,7.0,,,,,,,
一吻定情,4.4,,,,,,,
信笺故事 The Tale,8.2,,,,,,,
哥斯拉X摩斯拉X机械哥斯拉：东京SOS ゴジラ×モスラ×メカゴジラ 東京SOS,6.5,,,,,,,
我的英雄学院：两位英雄 僕のヒーローアカデミア THE MOVIE ～2人の英雄～,6.9,,,,,,,
阿德尔曼夫妇 Monsieur & Madame Adelman,8.3,,,,,,,
玻璃先生 Glass,6.5,,,,,,,
哥斯拉大战机械哥斯拉 ゴジラ×メカゴジラ,6.6,,,,,,,
布拉格之恋 The Unbearable Lightness of Being,8.2,,,,,,,
毕业生 The Graduate,8.0,,,,,,,
小偷家族 万引き家族,8.7,,,,,,,
荡妇冤魂 蕩婦冤魂,6.0,,,,,,,
时空大挪移 The Time Machine,7.7,,,,,,,
城南旧事,9.1,,,,,,,
"爱，死亡和机器人 第一季 Love, Death & Robots Season 1",9.2,,,,,,,
地久天长,8.0,,,,,,,
过春天,7.7,,,,,,,
欧洲攻略,3.5,,,,,,,
特工 공작,8.7,,,,,,,
假如比尔街可以作证 If Beale Street Could Talk,6.4,,,,,,,
绿皮书 Green Book,8.9,,,,,,,
哥斯拉：大怪兽总攻击 ゴジラ・モスラ・キングギドラ 大怪獣総攻撃,7.0,,,,,,,
云南虫谷,3.2,,,,,,,
有熊谷守一在的地方 モリのいる場所,8.4,,,,,,,
海王 Aquaman,7.6,,,,,,,
哥斯拉复活 용가리,4.6,,,,,,,
战狼2,7.1,,,,,,,
驯龙高手3 How to Train Your Dragon: The Hidden World,7.4,,,,,,,
白蛇：缘起,7.8,,,,,,,
冒牌上尉 Der Hauptmann,8.6,,,,,,,
铁雨 강철비,8.2,,,,,,,
花筐 花筐 HANAGATAMI,7.2,,,,,,,
哥斯拉2000 ゴジラ2000ミレニアム,6.5,,,,,,,
为了全人类 For All Mankind,8.3,,,,,,,
香港奇案之四：庙街皇后 香港奇案之四：廟街皇后,6.0,,,,,,,
心惊肉跳 The Tingler,7.2,,,,,,,
三生三世十里桃花,4.0,,,,,,,
“大”人物,6.4,,,,,,,
巴斯特·斯克鲁格斯的歌谣 The Ballad of Buster Scruggs,8.5,,,,,,,
名侦探柯南：零的执行人 名探偵コナン ゼロの執行人,5.7,,,,,,,
阿丽塔：战斗天使 Alita: Battle Angel,7.5,,,,,,,
蜘蛛侠：平行宇宙 Spider-Man: Into the Spider-Verse,8.6,,,,,,,
徒手攀岩 Free Solo,8.8,,,,,,,
月事革命 Period. End of Sentence.,7.8,,,,,,,
肤色 Skin,8.5,,,,,,,
双峰 第一季 Twin Peaks Season 1,9.0,,,,,,,
宠儿 The Favourite,7.5,,,,,,,
哥斯拉VS戴斯特洛伊亚 ゴジラvsデストロイア,7.8,,,,,,,
叶问外传：张天志 葉問外傳：張天志,5.5,,,,,,,
网络谜踪 Searching,8.5,,,,,,,
嗝嗝老师 Hichki,7.4,,,,,,,
此房是我造 The House That Jack Built,7.3,,,,,,,
月光光心慌慌 Halloween,5.9,,,,,,,
哥斯拉大战机械哥斯拉 ゴジラvsメカゴジラ,7.0,,,,,,,
靓女差馆,5.3,,,,,,,
来电狂响,5.7,,,,,,,
"那天，大海 그날, 바다",9.3,,,,,,,
不留痕迹 Leave No Trace,7.6,,,,,,,
孤狼之血 孤狼の血,7.9,,,,,,,
你从未在此 You Were Never Really Here,6.9,,,,,,,
友罪,6.2,,,,,,,
哥斯拉之魔龙复仇 ゴジラvsキングギドラ,6.8,,,,,,,
船续前行 E la nave va,8.3,,,,,,,
唐人街小子,6.5,,,,,,,
风筝 Cerf-volant du bout du monde,8.0,,,,,,,
谁先爱上他的 誰先愛上他的,8.6,,,,,,,
第一归正会 First Reformed,6.8,,,,,,,
天才之击 Strokes of Genius,9.2,,,,,,,
神奇动物：格林德沃之罪 Fantastic Beasts: The Crimes of Grindelwald,7.0,,,,,,,
黑色党徒 BlacKkKlansman,7.2,,,,,,,
珠峰清道夫 Death Zone: Cleaning Mount Everest,9.0,,,,,,,
一个明星的诞生 A Star Is Born,7.4,,,,,,,
波西米亚狂想曲 Bohemian Rhapsody,8.6,,,,,,,
大黄蜂 Bumblebee,7.0,,,,,,,
喜欢·一个人 喜歡·一個人,7.3,,,,,,,
小黄人番外篇：不消停的宾齐·尼尔森 Minions: Mini-Movie - Binky Nelson Unpacified,6.9,,,,,,,
小黄人番外篇：疯狂小黄人 Minions: Mini-Movie - Cro Minion,7.3,,,,,,,
修剪草坪的小黄人 Mower Minions,7.6,,,,,,,
小黄人番外篇：比赛 Minions: Mini-Movie - The Competition,7.5,,,,,,,
宠物 Puppy,8.9,,,,,,,
收发室惊魂 Panic in the Mailroom,8.1,,,,,,,
辅助轮 Training Wheels,8.5,,,,,,,
迎新日 Orientation Day,7.6,,,,,,,
香蕉 Banana,8.3,,,,,,,
周末 Weekends,8.1,,,,,,,
冲破天际,6.4,,,,,,,
宽宽和非人类 Coincoin et les z'inhumains,8.3,,,,,,,
午后时光 Late Afternoon,8.0,,,,,,,
动物行为 Animal Behaviour,7.6,,,,,,,
越狱  第三季 Prison Break Season 3,7.9,,,,,,,
啥是佩奇,7.4,,,,,,,
哥斯拉VS碧奥兰蒂 ゴジラVSビオランテ,7.0,,,,,,,
智斗美女蛇,6.1,,,,,,,
大象席地而坐,8.1,,,,,,,
野小子们 Les Garçons sauvages,7.3,,,,,,,
尖端医疗的真相 The Bleeding Edge,9.1,,,,,,,
盛夏 Лето,7.9,,,,,,,
大坏狐狸的故事 Le Grand Méchant Renard et autres contes...,8.3,,,,,,,
哥斯拉之机械哥斯拉的反击 メカゴジラの逆襲,6.3,,,,,,,
铁血战士 The Predator,4.9,,,,,,,
克里斯托弗·罗宾 Christopher Robin,8.1,,,,,,,
修女 The Nun,6.1,,,,,,,
坂本龙一：终曲 Ryuichi Sakamoto: CODA,8.6,,,,,,,
哥斯拉对机械哥斯拉 ゴジラ対メカゴジラ,6.1,,,,,,,
极度失眠 Insomnia,7.2,,,,,,,
海军突击队 海軍突擊隊,6.5,,,,,,,
千年狐 천년호,,,,,,,,
战洪图,6.0,,,,,,,
无名之辈,8.0,,,,,,,
家族之苦3 妻よ薔薇のように 家族はつらいよIII,8.0,,,,,,,
日本之耻 Japan's Secret Shame,9.2,,,,,,,
精灵旅社3：疯狂假期 Hotel Transylvania 3: Summer Vacation,6.6,,,,,,,
欲望号街车 A Streetcar Named Desire,8.4,,,,,,,
人生果实 人生フルーツ,8.7,,,,,,,
哥斯拉对美加洛 ゴジラ対メガロ,4.8,,,,,,,
贼赃,6.9,,,,,,,
狗十三,8.2,,,,,,,
幸福的拉扎罗 Lazzaro felice,8.5,,,,,,,
养家之人 The Breadwinner,8.3,,,,,,,
与神同行2：因与缘 신과함께-인과 연,7.6,,,,,,,
摄影机不要停！ カメラを止めるな！,8.2,,,,,,,
现在去见你 지금 만나러 갑니다,8.3,,,,,,,
花园派对 Garden Party,8.1,,,,,,,
今夕何夕2 World of Tomorrow Episode Two: The Burden of Other People's Thoughts,8.4,,,,,,,
今夕何夕 World of Tomorrow,8.7,,,,,,,
驯兔记,8.0,,,,,,,
游子吟,8.0,,,,,,,
战龙哥斯拉之决战宇宙魔龙 地球攻撃命令 ゴジラ対ガイガン,5.8,,,,,,,
艾玛 Ama,8.5,,,,,,,
欢迎回家 Welcome Home,8.6,,,,,,,
负空间 Negative Space,8.8,,,,,,,
女主角 Leading Lady Parts,8.7,,,,,,,
又见冤家 又見冤家,7.0,,,,,,,
黄飞鸿之怒海雄风,3.4,,,,,,,
德鲁大叔 Uncle Drew,6.3,,,,,,,
憨豆特工3 Johnny English Strikes Again,6.3,,,,,,,
战龙哥斯拉之怪兽总进击 怪獣総進撃,6.2,,,,,,,
最危险的游戏 The Most Dangerous Game,6.2,,,,,,,
罗马 Roma,8.2,,,,,,,
清宫大刺杀 清宮大刺殺,6.5,,,,,,,
女体铳 女体銃 ガン・ウーマン GUN WOMAN,6.0,,,,,,,
我的野蛮同学,6.1,,,,,,,
神秘世界历险记4,5.3,,,,,,,
游侠索罗：星球大战外传 Solo: A Star Wars Story,6.8,,,,,,,
冷战 Zimna wojna,7.8,,,,,,,
怪兽岛决战：哥斯拉之子 怪獣島の決戦 ゴジラの息子,5.6,,,,,,,
偷窥无罪 偷窺無罪,5.8,,,,,,,
找到你,7.3,,,,,,,
侏罗纪世界2 Jurassic World: Fallen Kingdom,6.6,,,,,,,
八年级 Eighth Grade,6.7,,,,,,,
哥斯拉·伊比拉·摩斯拉：南海大决斗 ゴジラ・エビラ・モスラ 南海の大決闘,5.7,,,,,,,
挑情,6.2,,,,,,,
胖子行动队,4.2,,,,,,,
摩天营救 Skyscraper,6.3,,,,,,,
毒液：致命守护者 Venom,7.2,,,,,,,
哥斯拉之怪兽大战争 怪獣大戦争,6.3,,,,,,,
红菱艳 The Red Shoes,8.2,,,,,,,
倚天屠龙记大结局 倚天屠龍記大結局,6.3,,,,,,,
小猪宝贝2：小猪进城 Babe: Pig in the City,7.9,,,,,,,
水月门,6.6,,,,,,,
影,7.2,,,,,,,
怒火青春 La Haine,8.2,,,,,,,
24帧 24 فریم,8.4,,,,,,,
战龙哥斯拉之三大怪兽 三大怪獣 地球最大の決戦,6.6,,,,,,,
生死边缘 手指拗出,,,,,,,,
无敌破坏王2：大闹互联网 Ralph Breaks the Internet,8.0,,,,,,,
一出好戏,7.1,,,,,,,
瞒天过海：美人计 Ocean's Eight,6.7,,,,,,,
摩斯拉决战哥斯拉 モスラ対ゴジラ,6.6,,,,,,,
神通,6.5,,,,,,,
悲伤逆流成河,5.8,,,,,,,
摘金奇缘 Crazy Rich Asians,6.0,,,,,,,
潜水钟与蝴蝶 Le Scaphandre et le Papillon,7.9,,,,,,,
金刚大战哥斯拉 キングコング対ゴジラ,6.2,,,,,,,
蝇王 Lord of the Flies,7.8,,,,,,,
反贪风暴3 L風暴,5.7,,,,,,,
死侍2：我爱我家 Deadpool 2,7.3,,,,,,,
碟中谍6：全面瓦解 Mission: Impossible - Fallout,8.1,,,,,,,
"怪兽王哥斯拉 Godzilla, King of the Monsters!",5.7,,,,,,,
少爷威威,6.3,,,,,,,
罗斯玛丽的婴儿 Rosemary's Baby,8.2,,,,,,,
西虹市首富,6.6,,,,,,,
妈妈咪呀2 Mamma Mia! Here We Go Again,6.9,,,,,,,
哥斯拉的反击 ゴジラの逆襲,6.2,,,,,,,
杀手三分半钟,,,,,,,,
黄金兄弟,5.0,,,,,,,
摩天轮 Wonder Wheel,7.2,,,,,,,
阿尔法：狼伴归途 Alpha,6.4,,,,,,,
哥斯拉 ゴジラ,7.7,,,,,,,
和约翰一起钓鱼 Fishing with John,7.3,,,,,,,
婚姻生活 Scener ur ett äktenskap,9.1,,,,,,,
上帝的使者 الرسالة,7.6,,,,,,,
血芙蓉,5.8,,,,,,,
妈妈咪呀 Mamma Mia!,7.6,,,,,,,
鬼流星,5.8,,,,,,,
动物世界,7.2,,,,,,,
爱猫之城 Kedi,8.3,,,,,,,
蚁人2：黄蜂女现身 Ant-Man and the Wasp,7.3,,,,,,,
袅袅夕阳情 まあだだよ,8.3,,,,,,,
迷踪霍元甲 迷蹤霍元甲,4.3,,,,,,,
快把我哥带走,6.8,,,,,,,
龙江颂,6.3,,,,,,,
江湖儿女,7.6,,,,,,,
焦点新闻 Z,8.3,,,,,,,
公牛历险记 Ferdinand,7.2,,,,,,,
"喜欢，轻吻，快跑 Plaire, aimer et courir vite",7.8,,,,,,,
八月狂想曲 八月の狂詩曲,7.5,,,,,,,
过江龙独闯虎穴 過江龍獨闖虎穴,,,,,,,,
狄仁杰之四大天王,6.1,,,,,,,
打破地狱门 打破地獄門,,,,,,,,
"喜欢，轻吻，快跑 Plaire, aimer et courir vite",7.8,,,,,,,
